node,thULA,thURA,thULB,thURB,dthULA,dthURA,dthULB,dthURB,tLeftA,tRightA,tLeftB,tRightB
91,1.2135457588862653,2.411263667724044,0.39737032206359885,1.890932124413115,-0.45901409636769724,-2.771551097498856,-0.8863502611221149,3.8368573746365575,3.309075131437855,-3.931578358075802,2.5013641307160164,1.363886205530875
92,1.2123435501386488,2.404492887863612,0.3957501196166152,1.9006735462117772,-0.48087655998268125,-2.7082728637102256,-0.6480716270994548,3.8965124926670085,3.2143504157334055,-3.7588577057426034,2.76791049379918,1.302916456939537
93,1.2110834287069725,2.397882864811038,0.3947756037098623,1.9105490240136394,-0.5040413690798546,-2.643971434274597,-0.3898007917986893,3.9501346667419006,3.118348272063553,-3.5861116950017915,3.0350558124072955,1.2419403061186693
94,1.2097621391794184,2.3914362884685856,0.39449680183789276,1.9205435278022709,-0.5285083035132649,-2.5785939078207574,-0.11151916464796752,3.9977447271266233,3.0211002013501327,-3.4132758075910794,3.3027307134234136,1.1808041094049062
95,1.2083764327688626,2.3851559920614185,0.39496375596657385,1.9306419624485938,-0.5542747109174063,-2.5120829701304834,0.18677900507263595,4.039316627007229,2.9226400234214074,-3.240286407428277,3.570861720064521,1.1193401791252071
96,1.2069230737860979,2.3790449634856414,0.39622648724555115,1.9408290421819723,-0.5813353488347925,-2.4443767651129673,0.5050853486674985,4.074774106494249,2.823003928306321,-3.0670808611175224,3.8393715228618572,1.0573670281820398
97,1.2053988464035863,2.3731063570202684,0.39833495790865653,1.95108915690571,-0.6096822683969809,-2.3754087496836602,0.8433762517849489,4.103987430323015,2.722230540175436,-2.8935976985013374,4.108179488835682,0.994689529095856
98,1.2038005756606558,2.3673434894714283,0.40133902986826164,1.961406230895138,-0.639299117673053,-2.305113921115358,1.2016115302722101,4.126770340747103,2.6203601727885877,-2.7197758547566515,4.3772025628006155,0.9310989141255885
99,1.2021250768978884,2.3617599722684903,0.405288430315029,1.9717635714427495,-0.6701896598688543,-2.233374072403523,1.5797369720124659,4.142875359265777,2.5174382161342486,-2.545558791929553,4.646357148932108,0.866372761992904
100,1.2003804412940722,2.356609596917372,0.41019302970326166,1.982162942636389,-0.6978474850243269,-2.060130194435574,1.961820761105282,4.1597082035020305,-0.16963638276283075,2.283017064579575,5.17022437615536,0.6728940532994082
101,1.2003804412898835,2.3566095969224268,0.41019302970326166,1.982162942636389,-0.6978474850243269,-2.060130194435574,1.961820761105282,4.1597082035020305,2.1405240235904574e-07,8.312323621453499e-07,-7.486600600758162e-07,-1.6334611308130664e-06
102,1.1935541232017286,2.34828183690048,0.41635688288890393,1.9926614107494527,-2.730221493583307,-3.330731019519229,2.465265203497276,4.198917032846981,3.399405245210228,-4.027281549830586,5.081553269506035,0.788544510347956
103,1.1844962145355955,2.3392572824491524,0.4234120347493195,2.0033402583505144,-3.6231084096849338,-3.6097669265000834,2.8220178607727675,4.271474131088507,2.435215946505657,-3.9464234387496453,3.937160099472673,1.5629653338353329
104,1.1760896249097839,2.329607935198134,0.43099444196269204,2.0143841928043233,-3.3625953727658313,-3.859692438995884,3.0329263762118437,4.417520605202913,2.548780860727215,-2.7867176392278172,2.780745508025641,2.3112806843728997
105,1.1672596995382833,2.320533043671416,0.438952326130691,2.025930576212649,-3.531936795332661,-3.629922332109149,3.183123607892349,4.618509749188871,2.2517970517927837,-1.979550220282429,1.6392933217579033,3.069320237599908
106,1.15834832122953,2.3116485172386794,0.44724580167035555,2.0379850351557804,-3.5645177075301695,-3.5537770584155766,3.3173589307800158,4.82173810478686,2.3117851554008872,-2.0074376767045554,1.535692867947973,3.0411480460462643
107,1.1493521097124,2.302954163868857,0.4558660905473481,2.050537153575111,-3.598450718324027,-3.477708596493861,3.4480830783612584,5.020800084182372,2.373217451349742,-2.036988958673569,1.4545791604168004,2.996212999229393
108,1.1402685258834662,2.294448809040972,0.4648078690435202,2.0635736206020883,-3.6333993583149495,-3.4021099332447102,3.576677758694679,5.2145377664305,2.435772399937506,-2.06778905777044,1.3911488017904412,2.93810747554006
109,1.1310955213432983,2.2861306831384938,0.4740713607452167,2.077076490912473,-3.669167353122864,-3.3272191098229262,3.7053618777743353,5.401097393919749,2.5003189701222808,-2.1007698461085953,1.3559584284583985,2.8588210468582234
110,1.1218315993317205,2.277997384634142,0.4836614727019311,2.091023828491957,-3.7055340448923637,-3.253288884284834,3.83600879902937,5.578882699119593,2.5666292158197312,-2.135550030223672,1.3449909512520488,2.761241254637431
111,1.1124754451746428,2.2700463218795277,0.4935837355918352,2.105392951710251,-3.742426592722384,-3.1803952985066952,3.9688679638812254,5.7475954268635245,2.633185201333935,-2.1703106015978615,1.3380072948925206,2.660365248605266
112,1.1030258666891954,2.26227478063138,0.5038436417445777,2.1201609370497905,-3.7797959994426513,-3.1085873898491,4.103924031163475,5.907138820232307,2.6997627079274653,-2.204755512715845,1.3318080108746537,2.5585283699049937
113,1.0934817790757811,2.2546799386545735,0.5144464708969787,2.1353047312918023,-3.817599311749501,-3.0379083551947814,4.24109196335463,6.057460997562999,2.7663248681890233,-2.2388049965148107,1.3256338760920479,2.4562596758190933
114,1.083842198387472,2.247258870463778,0.5253972130072931,2.150801186369929,-3.8557961886636827,-2.9683994948645527,4.3802558490119505,6.198524018840714,2.8328723199365626,-2.272420790070609,1.3192049206021284,2.3537348424578592
115,1.074106237373258,2.24000854962551,0.5367005206711021,2.1666270711634494,-3.8943479518975104,-2.900101188355822,4.521280743211309,6.330294661475493,2.8994171608065957,-2.3055760449859526,1.3123814668100993,2.2510266360598044
116,1.0642731021026162,2.232925850513456,0.5483606739226572,2.1827590742608196,-3.9332172733067847,-2.833053113012619,4.664017621658011,6.452740808422887,2.965976201064304,-2.3382476751104897,1.3050772453754163,2.1481690842446617
117,1.0543420888448731,2.226007550133665,0.5603815517913958,2.199173802482057,-3.972368072965311,-2.7672942160699248,4.808306082721406,6.565829751723253,3.032568676345636,-2.37041387036345,1.2972306409309156,2.0451788174047087
118,1.0443125809959688,2.2192503302483155,0.5727666084568573,2.215847777187557,-4.011765500202213,-2.70286259522563,4.953976186775266,6.669527307072847,3.099215301833052,-2.4020531594150727,1.288793380749013,1.9420635986594603
119,1.034184045961246,2.212650779883631,0.5855188530913153,2.2327574294109276,-4.051375951187891,-2.6397953449807434,5.100849931267659,6.76379734343192,3.1659378112719057,-2.433144030039593,1.2797255030173704,1.8388262556784363
120,1.0239560319524827,2.206205398246158,0.59864083298665,2.2498790944467126,-4.091167103235416,-2.578128393296644,5.248742564403469,6.8486015649766365,3.2327586970133706,-2.4636647790069275,1.2699929066241846,1.7354667265108206
121,1.0136281646800427,2.199910598040026,0.612134619787171,2.2671890063371896,-4.131107956750717,-2.5178963412029907,5.397463827511032,6.923899470728657,3.299701043161686,-2.4935934664706987,1.259566074123381,1.6319832480921062
122,1.0032001439326848,2.193762709159359,0.6260017987552048,2.2846632926076316,-4.171168880166038,-2.459132312740778,5.546819168135177,6.989648453935956,3.36678840625934,-2.5229079216518406,1.2484193706921838,1.5283731211873242
123,0.9926717400473871,2.187757982720643,0.6402434610454862,2.3022779695458007,-4.211321653932,-2.4018678189781215,5.696610943545048,7.045804019763858,3.4340447226454516,-2.5515857750386486,1.2365306432453915,1.4246332504865726
124,0.982042790273469,2.1818925953891943,0.6548601989858911,2.320008938287461,-4.251539512795045,-2.34613264037556,5.846639623257256,7.092320107700797,3.501494232304568,-2.5796045046175156,1.2238809831261912,1.3207605570468062
125,0.9713131950422571,2.1761626539509407,0.6698521043686905,2.3378319819449986,-4.291797183576821,-2.2919547286576183,5.996704993230367,7.129149508797267,3.5691614139797636,-2.606941489375208,1.2104545807614269,1.2167523131079774
